timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324213670774,168,-1.12956,-1.95606,-1.44509,-0.000155923,-1.6846e-05,-0.000100683,-1,4.59121e-41,20724.8,-1.54143e-43,0,0,0
6324213681825,168,-1.12961,-1.95603,-1.44505,-0.000349111,-1.9461e-05,3.97895e-05,-1,-0.00570831,0.00356233,0.00377693,0,0,0
6324213692936,168,-1.12959,-1.95606,-1.4451,0.00012159,-0.000179807,1.22163e-05,-1,0.000622335,0.00263956,-0.00611605,0,0,0
6324213704048,168,-1.12957,-1.95604,-1.44509,-0.00060452,0.000203369,-0.000278315,-1,0.00384131,0.00482846,-0.00474262,0,0,0
6324213715159,168,-1.12957,-1.95606,-1.44506,-0.000526616,0.000245406,-0.000291798,-1,0.00525671,-0.00298238,0.00598621,0,0,0
6324213726270,168,-1.12959,-1.95606,-1.44506,-0.00023972,7.01557e-05,-0.000168541,-1,0,2.14598e-05,0.00259664,0,0,0
6324213737381,168,-1.12959,-1.95604,-1.44505,-0.00024665,0.000252502,-0.000168242,-1,0.00141635,-0.000815473,0.00313313,0,0,0
6324213748492,168,-1.12957,-1.95606,-1.44506,0.000373946,-0.000277423,0.000127451,-1,0.00184554,0.000386277,0.000150219,0,0,0
6324213759603,168,-1.12959,-1.95604,-1.44507,-9.7968e-05,-0.000144804,-4.43496e-06,-1,-0.00457094,0.00388423,-0.00150219,0,0,0
6324213770714,168,-1.12958,-1.95607,-1.44507,0.000483565,-0.000496716,0.000240548,-1,0.00107299,0.00100861,0.00439926,0,0,0
6324213781869,168,-1.12959,-1.95605,-1.44508,-0.000377894,0.000187078,2.32207e-07,-1,-0.00198008,-0.00161813,-2.12912e-05,0,0,0
6324213792980,168,-1.12957,-1.95606,-1.44505,0.000380959,-0.000340992,0.000161596,-1,0.00326189,-0.00736072,-0.000729634,0,0,0
6324213804092,168,-1.12956,-1.95605,-1.44508,-0.000328161,3.14404e-05,-5.92029e-05,-1,0.00124445,0.00375479,-0.00139464,0,0,0
6324213815202,168,-1.12959,-1.95604,-1.44506,-4.84252e-05,-0.000202189,5.21105e-05,-1,-0.00115883,-0.00253226,0.00371255,0,0,0
