timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324422573278,168,-2.66167,-2.32166,-1.83816,-0.0283654,0.0680207,0.21411,-0.974025,-0.0489196,-0.0142468,0.0235372,0,0,0
6324422584390,168,-2.66211,-2.32176,-1.8378,-0.0257072,0.0697009,0.21478,-0.973833,-0.0360889,-0.00441993,0.0369472,0,0,0
6324422595500,168,-2.66253,-2.32176,-1.83763,-0.0231407,0.0718333,0.215486,-0.973586,-0.0387135,0.00231766,0.00549371,0,0,0
6324422606611,168,-2.66272,-2.32175,-1.83734,-0.0196722,0.0738204,0.216134,-0.97337,-0.00188846,-0.00952816,0.0276832,0,0,0
6324422617723,168,-2.66307,-2.32139,-1.83724,-0.015807,0.0755025,0.217145,-0.973087,-0.0356598,0.0364322,0.00010728,0,0,0
6324422628834,168,-2.66329,-2.32099,-1.83711,-0.0131494,0.0789939,0.21716,-0.972846,-0.0148904,0.0434698,0.0153196,0,0,0
6324422639945,168,-2.66341,-2.32042,-1.8369,-0.00854934,0.0808964,0.217541,-0.972655,-0.00493576,0.0562247,0.0240135,0,0,0
6324422651056,168,-2.66357,-2.31969,-1.83681,-0.00362915,0.0815125,0.218624,-0.972392,-0.0108567,0.0684016,0.0122299,0,0,0
6324422662179,168,-2.66361,-2.31889,-1.83678,-0.000967213,0.0839806,0.218922,-0.972121,-0.00132764,0.0803009,0.010771,0,0,0
6324422673291,168,-2.66365,-2.31776,-1.83665,0.00277515,0.0870661,0.218725,-0.971891,-0.00523525,0.108224,-0.00622223,0,0,0
6324422684402,168,-2.66382,-2.31653,-1.83682,0.00600421,0.0879332,0.21983,-0.971549,-0.0138176,0.116506,-0.0160061,0,0,0
6324422695513,168,-2.66349,-2.31544,-1.83566,0.0225662,0.0782221,0.225667,-0.970797,0.06381,0.0915311,0.220031,0,0,0
