timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
7272160114702,888,-1.57937,-1.10184,-1.43251,0.0421116,-0.100797,-0.668075,-0.736031,0.0005126,-0.000798702,0.00119209,0,0,0
7272160124702,888,-1.57937,-1.10184,-1.43252,0.0423805,-0.100538,-0.668049,-0.736075,9.53674e-05,5.96046e-05,-0.00038147,0,0,0
7272160134702,888,-1.57936,-1.10182,-1.43254,0.0424875,-0.100442,-0.668004,-0.736123,0.000739098,0.00143051,-0.00208616,0,0,0
7272160144702,888,-1.57937,-1.10183,-1.43252,0.0425237,-0.100492,-0.668072,-0.736052,-0.000596046,-0.000429153,0.00168085,0,0,0
7272160154702,888,-1.57937,-1.10185,-1.43251,0.0422464,-0.10042,-0.668009,-0.736135,-0.000119209,-0.00180006,0.00127554,0,0,0
7272160164702,888,-1.57937,-1.10182,-1.43254,0.0422051,-0.100672,-0.667927,-0.736177,-0.000464916,0.00258684,-0.00299215,0,0,0
7272160174702,888,-1.57937,-1.10181,-1.43253,0.0424007,-0.100503,-0.668034,-0.736092,0.000143051,0.00110865,0.000953674,0,0,0
7272160184702,888,-1.57937,-1.10182,-1.43252,0.0422538,-0.100603,-0.667968,-0.736147,0.000476837,-0.000667572,0.00146627,0,0,0
7272160194702,888,-1.57937,-1.10182,-1.43251,0.0424222,-0.100527,-0.668023,-0.736097,-2.38419e-05,-0.000166893,0.000441074,0,0,0
7272160204702,888,-1.57939,-1.1018,-1.43256,0.0424237,-0.100693,-0.6681,-0.736005,-0.00180006,0.00171661,-0.00523329,0,0,0
7272160214712,888,-1.57936,-1.10183,-1.43253,0.0424442,-0.100501,-0.668079,-0.736049,0.00214362,-0.00306062,0.00332262,0,0,0
7272160224712,888,-1.57936,-1.10182,-1.43251,0.0428726,-0.10028,-0.66816,-0.735981,9.53674e-05,0.000846386,0.00245571,0,0,0
7272160234712,888,-1.57939,-1.10182,-1.43252,0.0425122,-0.100463,-0.66805,-0.736077,-0.00220537,0,-0.00181198,0,0,0
7272160244712,888,-1.57936,-1.10181,-1.4325,0.0425107,-0.100477,-0.668057,-0.736069,0.00214577,0.000965595,0.00183582,0,0,0
7272160254712,888,-1.57937,-1.10182,-1.43254,0.0421731,-0.100564,-0.668035,-0.736096,-0.000548363,-0.000977516,-0.0036478,0,0,0
7272160264712,888,-1.57937,-1.10182,-1.43249,0.0424318,-0.100485,-0.668058,-0.736071,-3.57628e-05,0.000166893,0.004673,0,0,0
7272160274712,888,-1.57938,-1.10182,-1.43253,0.0426793,-0.100459,-0.668068,-0.736051,-0.000751019,-0.000178814,-0.00329018,0,0,0
7272160284712,888,-1.57936,-1.10181,-1.43251,0.0423623,-0.100684,-0.668122,-0.73599,0.00202656,0.000929832,0.00174046,0,0,0
7272160294712,888,-1.57937,-1.10183,-1.43254,0.0422527,-0.100627,-0.66805,-0.736069,-0.00145435,-0.00154972,-0.00326633,0,0,0
7272160304712,888,-1.57937,-1.10183,-1.43253,0.042439,-0.100489,-0.667988,-0.736134,0.000536442,-0.000417233,0.0014782,0,0,0
7272160324707,888,-1.57938,-1.10182,-1.43253,0.0424937,-0.100476,-0.668133,-0.736001,0.000178814,2.38419e-05,-0.000679493,0,0,0
7272160334707,888,-1.57937,-1.10183,-1.43251,0.0426574,-0.100317,-0.668002,-0.736132,0.000870228,-0.00107288,0.0015378,0,0,0
7272160344707,888,-1.57936,-1.10182,-1.43254,0.0423267,-0.100746,-0.667994,-0.7361,0.000452995,0.000798702,-0.00252724,0,0,0
7272160354707,888,-1.57937,-1.10182,-1.43254,0.0423804,-0.100635,-0.668032,-0.736078,-0.000488758,-2.38419e-05,-0.00026226,0,0,0
7272160364707,888,-1.57936,-1.10183,-1.43253,0.0424685,-0.100621,-0.66808,-0.736031,0.00120401,-0.000929832,0.000989437,0,0,0
