timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6843073382431,666,-2.90736,-3.21246,-0.0576321,-0.0165586,-0.0028658,-0.0129475,-0.999775,-0.00969809,0.167142,-0.146354,0,0,0
6843073393542,666,-2.90732,-3.21356,-0.0564987,-0.0030562,0.0084227,-0.00704443,-0.999935,-0.00716629,-0.0363893,0.0607599,0,0,0
6843073404653,666,-2.90729,-3.21328,-0.0569001,-0.00759504,0.00739656,-0.00666081,-0.999922,0.00514943,0.0291372,-0.0215934,0,0,0
6843073415764,666,-2.90729,-3.21343,-0.0567804,-0.00794407,0.00641436,-0.00726403,-0.999922,0.00794013,-0.00862685,0.00423228,0,0,0
6843073426875,666,-2.90728,-3.21352,-0.0565635,-0.00276054,0.00927616,-0.00670011,-0.999931,0.0131334,-0.0026181,0.0050511,0,0,0
6843073437986,666,-2.90726,-3.21325,-0.0569364,-0.00783885,0.00722011,-0.00689461,-0.999919,-0.0130046,0.0562247,-0.0669097,0,0,0
6843073449097,666,-2.90735,-3.21338,-0.0567851,-0.00770514,0.00616889,-0.00691243,-0.999927,-0.00733926,-0.00605167,0.00447303,0,0,0
6843073460208,666,-2.90727,-3.21355,-0.0565551,-0.00465713,0.00937175,-0.00685649,-0.999922,0.00858393,-0.0378122,0.0568061,0,0,0
6843073471319,666,-2.90732,-3.21327,-0.0568261,-0.00742352,0.0069622,-0.00695853,-0.999924,0.00381985,0.00587999,0.012894,0,0,0
6843073482443,666,-2.90734,-3.21335,-0.0568173,-0.00741237,0.00626728,-0.00739251,-0.999926,-0.00856389,-0.00475296,0.00836585,0,0,0
6843073493554,666,-2.90722,-3.21348,-0.056573,-0.00297077,0.00986533,-0.00663891,-0.999925,0.012833,0.0074251,0.00192937,0,0,0
6843073504665,666,-2.90731,-3.21358,-0.056522,-0.00322752,0.00951918,-0.00687639,-0.999926,-0.00510744,-0.0428338,0.0622375,0,0,0
6843073515777,666,-2.9073,-3.21346,-0.0566325,-0.00309147,0.0102668,-0.00622764,-0.999923,0.00240307,0.0222284,-0.0274563,0,0,0
6843073526888,666,-2.90725,-3.2135,-0.0565793,-0.00392341,0.00901366,-0.00707761,-0.999927,0.00948353,-0.0190958,0.0392,0,0,0
6843073537999,666,-2.90729,-3.21328,-0.0568676,-0.00810109,0.0066873,-0.00699482,-0.99992,4.29119e-05,0.0113287,0.0016159,0,0,0
6843073549110,666,-2.90731,-3.21335,-0.0568387,-0.00806791,0.00677228,-0.00709735,-0.999919,-0.00527911,0.00665254,-0.00622938,0,0,0
6843073560221,666,-2.90731,-3.21332,-0.0568535,-0.00779269,0.00659744,-0.00730183,-0.999921,-0.00171648,0.00875403,-0.009157,0,0,0
6843073571332,666,-2.90733,-3.21337,-0.0568276,-0.00721464,0.00710174,-0.00669574,-0.999926,-0.00596583,0.0109016,-0.000619652,0,0,0
6843073582443,666,-2.90725,-3.2135,-0.0565864,-0.00364866,0.00878016,-0.00697326,-0.999931,0.018023,-0.0127019,0.0319379,0,0,0
6843073593500,666,-2.90726,-3.21338,-0.056818,-0.00857187,0.00686768,-0.00681053,-0.999916,-0.000858238,0.0414958,-0.0637658,0,0,0
