timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
7271678301728,888,-1.61104,-1.69339,-1.45396,0.0507923,-0.0968122,-0.67892,-0.726027,4.59149e-41,2.38698e+24,-1.54143e-43,0,0,0
7271678321727,888,-1.61104,-1.69339,-1.45394,0.0501392,-0.097057,-0.678837,-0.726117,1.19209e-05,-0.00166893,0.00263453,0,0,0
7271678331727,888,-1.61105,-1.69339,-1.45394,0.0503672,-0.0971727,-0.67881,-0.726112,-0.000751019,0.000178814,0.0005126,0,0,0
7271678341727,888,-1.61106,-1.69336,-1.45395,0.0503734,-0.0969854,-0.678812,-0.726134,-0.000619888,0.00294447,-0.00116825,0,0,0
7271678351727,888,-1.61105,-1.69338,-1.45393,0.0505163,-0.0969078,-0.678826,-0.726121,0.00112057,-0.00151396,0.00191927,0,0,0
7271678361757,888,-1.61103,-1.69338,-1.45394,0.050413,-0.0970104,-0.678852,-0.726091,0.00129549,0.000285247,-0.0010459,0,0,0
7271678371757,888,-1.61105,-1.69338,-1.45394,0.0507029,-0.0970388,-0.678809,-0.726107,-0.00146627,-2.38419e-05,-0.000178814,0,0,0
7271678381757,888,-1.61103,-1.69338,-1.4539,0.0507739,-0.0968807,-0.678895,-0.726043,0.00184774,-0.000274181,0.00405312,0,0,0
7271678391757,888,-1.61102,-1.69339,-1.45393,0.0506421,-0.0969357,-0.678934,-0.726008,0.000441074,-0.00107288,-0.00306368,0,0,0
7271678401757,888,-1.61104,-1.69338,-1.45396,0.0502959,-0.0970696,-0.678848,-0.726094,-0.00175238,0.000667572,-0.003016,0,0,0
7271678421757,888,-1.61103,-1.69338,-1.45395,0.0505781,-0.0968774,-0.678836,-0.726112,0.000405271,-0.00046487,-0.000250314,0,0,0
7271678431757,888,-1.61105,-1.69338,-1.45397,0.050614,-0.0969896,-0.678798,-0.72613,-0.0015378,-0.000584126,-0.00149012,0,0,0
7271678441757,888,-1.61104,-1.69336,-1.45395,0.0502583,-0.0969937,-0.678833,-0.726121,0.000917912,0.00214577,0.00188351,0,0,0
7271678451757,888,-1.61104,-1.69337,-1.45396,0.05042,-0.0970398,-0.678873,-0.726066,0.000286102,-0.000417233,-0.00158548,0,0,0
7271678471749,888,-1.61104,-1.69338,-1.45393,0.0503134,-0.0972348,-0.678795,-0.726121,0.000405312,-1.19209e-05,0.00178814,0,0,0
7271678491749,888,-1.61103,-1.69338,-1.45394,0.0507258,-0.0966753,-0.678839,-0.726125,0.000321833,-0.00138269,-0.00128733,0,0,0
7271678501749,888,-1.61103,-1.69338,-1.45396,0.0504808,-0.0969834,-0.678806,-0.726132,0.000393391,0.000321865,-0.00120401,0,0,0
7271678511749,888,-1.61103,-1.69338,-1.45393,0.0505741,-0.0968211,-0.678845,-0.726111,3.57628e-05,-0.000405312,0.00268221,0,0,0
7271678531749,888,-1.61103,-1.69338,-1.45393,0.0506691,-0.0969298,-0.678887,-0.726051,-0.000178796,-0.000214555,0.000178796,0,0,0
7271678541749,888,-1.61104,-1.69339,-1.45396,0.0507735,-0.0969242,-0.678836,-0.726092,-0.00077486,-0.000882149,-0.00225306,0,0,0
7271678551749,888,-1.61105,-1.69336,-1.45394,0.0508284,-0.0969025,-0.678879,-0.726051,-0.000762939,0.00246763,0.00116825,0,0,0
7271678571742,888,-1.61103,-1.69335,-1.45393,0.0507136,-0.0968978,-0.678844,-0.726092,-2.38442e-05,0.00267056,-0.000190754,0,0,0
7271678581743,888,-1.61105,-1.69337,-1.45394,0.0503819,-0.0969171,-0.678889,-0.72607,-0.00140653,-0.00188332,-0.00088206,0,0,0
7271678591743,888,-1.61104,-1.69337,-1.45392,0.0505307,-0.0970066,-0.678944,-0.725997,0.000369549,0.000607967,0.00141859,0,0,0
7271678601743,888,-1.61103,-1.69338,-1.45393,0.050361,-0.0971439,-0.678853,-0.726075,0.00100136,-0.00104904,-0.000500679,0,0,0
7271678611743,888,-1.61105,-1.69339,-1.45393,0.0504025,-0.0969739,-0.678891,-0.72606,-0.0013113,-0.00157356,-0.000762939,0,0,0
7271678621743,888,-1.61105,-1.69339,-1.45394,0.0502911,-0.0969679,-0.678833,-0.726122,-0.000393391,0.000417233,-0.000417233,0,0,0
7271678631743,888,-1.61105,-1.69339,-1.45391,0.0506099,-0.0968193,-0.678794,-0.726156,0.000286102,-0.000298023,0.00286102,0,0,0
7271678641743,888,-1.61104,-1.69338,-1.45394,0.0502721,-0.097048,-0.678863,-0.726085,0.000965595,0.000786781,-0.00345707,0,0,0
7271678651743,888,-1.61104,-1.6934,-1.45397,0.0506007,-0.0968398,-0.678784,-0.726164,9.53674e-05,-0.0012517,-0.00253916,0,0,0
7271678661743,888,-1.61104,-1.69338,-1.45393,0.0506492,-0.0967725,-0.67888,-0.72608,-0.000190735,0.00150204,0.00371933,0,0,0
7271678671746,888,-1.61104,-1.69338,-1.45392,0.0506393,-0.0968938,-0.67886,-0.726083,-0.000464777,0.000357521,0.00140625,0,0,0
7271678681746,888,-1.61104,-1.69337,-1.45394,0.0504469,-0.0970874,-0.678874,-0.726057,0.000166893,0.000238419,-0.00236034,0,0,0
7271678691746,888,-1.61104,-1.69339,-1.45395,0.0504717,-0.0968553,-0.678732,-0.72622,0.000703335,-0.00183582,-0.000441074,0,0,0
7271678701746,888,-1.61104,-1.69337,-1.45395,0.0503838,-0.0971273,-0.67881,-0.726116,-0.000786781,0.00203848,2.38419e-05,0,0,0
7271678711746,888,-1.61105,-1.69337,-1.45395,0.0503955,-0.0969753,-0.678837,-0.726111,-0.000488758,7.15256e-05,-4.76837e-05,0,0,0
7271678721746,888,-1.61104,-1.69337,-1.45393,0.0502798,-0.0969948,-0.678868,-0.726087,0.000500679,-0.000178814,0.00146627,0,0,0
7271678731746,888,-1.61103,-1.69338,-1.45395,0.0503572,-0.0969151,-0.678814,-0.726143,0.00156164,-0.000882149,-0.00216961,0,0,0
7271678741746,888,-1.61105,-1.69338,-1.45393,0.0504558,-0.0968056,-0.678836,-0.72613,-0.00208616,0.000441074,0.00181198,0,0,0
7271678751746,888,-1.61103,-1.69337,-1.45394,0.0504703,-0.0970986,-0.678795,-0.726128,0.00181198,0.00089407,-0.000560284,0,0,0
7271678761746,888,-1.61105,-1.69338,-1.45396,0.0503404,-0.0967552,-0.678825,-0.726155,-0.00207424,-0.000751019,-0.00212193,0,0,0
7271678771746,888,-1.61105,-1.69338,-1.45394,0.0506226,-0.0968683,-0.678851,-0.726096,0.00038147,4.76837e-05,0.00255108,0,0,0
7271678791702,888,-1.61104,-1.69337,-1.45397,0.050556,-0.0968258,-0.678851,-0.726106,-0.000441074,0.00013113,-0.00255108,0,0,0
7271678801702,888,-1.61105,-1.69338,-1.45394,0.0507421,-0.0968001,-0.678819,-0.726126,-0.000834465,-0.00106096,0.0030756,0,0,0
7271678811702,888,-1.61103,-1.69336,-1.45393,0.0504031,-0.0970366,-0.678788,-0.726148,0.00146627,0.00134706,0.00026226,0,0,0
