timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6661964051546,167,-3.55527,0.851096,-1.46681,-0.000462772,-0.165646,-0.242642,-0.955869,4.59163e-41,-1.06456e+33,-1.54143e-43,0,0,0
6661964062657,167,-3.55527,0.851086,-1.46684,-0.000528352,-0.165565,-0.24273,-0.955861,0.00283219,0.00428046,-0.00223142,0,0,0
6661964073768,167,-3.55527,0.851092,-1.46683,-0.000481838,-0.165687,-0.242664,-0.955857,0.000858393,-0.00579415,0.00130905,0,0,0
6661964084879,167,-3.55528,0.851085,-1.46678,-0.000572843,-0.165738,-0.24265,-0.955851,0.000815326,0.000407663,0.00281073,0,0,0
6661964095990,167,-3.55528,0.851081,-1.4668,-0.000279567,-0.16571,-0.242677,-0.955849,-0.000171679,-0.0015773,-8.58393e-05,0,0,0
6661964107101,167,-3.55527,0.851076,-1.46679,-0.000632889,-0.165899,-0.242509,-0.955859,0.00223182,-0.00364817,-0.00143781,0,0,0
6661964118213,167,-3.55529,0.851104,-1.46679,-0.000397378,-0.165644,-0.242569,-0.955888,4.28348e-05,0.000396222,-0.000406931,0,0,0
6661964129323,167,-3.55528,0.851087,-1.46681,-0.000475289,-0.165505,-0.242756,-0.955865,0.00120175,0.000429196,0.000579415,0,0,0
6661964140445,167,-3.55529,0.851077,-1.4668,-0.000656432,-0.165705,-0.242642,-0.955859,-0.000514018,0.00212032,-0.00464758,0,0,0
6661964151556,167,-3.55529,0.851105,-1.46677,-0.000777374,-0.165975,-0.242588,-0.955826,-0.00291801,0.000976246,0.00418391,0,0,0
6661964162667,167,-3.55528,0.851077,-1.46677,-0.000661436,-0.165549,-0.242595,-0.955898,-0.000815473,-0.00221036,0.00834787,0,0,0
6661964173778,167,-3.55526,0.851099,-1.4668,-0.000414744,-0.165788,-0.242704,-0.955829,-0.000858393,-0.00181335,0.00390569,0,0,0
6661964184890,167,-3.5553,0.851098,-1.46678,-0.000752475,-0.165622,-0.2426,-0.955884,-0.00798162,0.000568583,0.00875403,0,0,0
6661964196000,167,-3.55528,0.851102,-1.4668,6.15141e-05,-0.165644,-0.242647,-0.955868,0.00175971,0.000815473,-0.000193138,0,0,0
6661964207112,167,-3.55529,0.851122,-1.46678,-0.000920731,-0.165806,-0.242436,-0.955894,-0.00090115,0.00431265,0.00220996,0,0,0
6661964218223,167,-3.55529,0.851104,-1.46682,-0.000215574,-0.165562,-0.242702,-0.955869,-0.00188812,0.000804598,-0.00800307,0,0,0
6661964229334,167,-3.55528,0.851097,-1.46678,-0.000412547,-0.165379,-0.242681,-0.955906,0.00356169,-0.00276782,0.00572874,0,0,0
6661964240457,167,-3.55529,0.851111,-1.46678,-0.000696507,-0.165714,-0.242606,-0.955867,-0.003639,0.00202285,0.000941858,0,0,0
6661964251569,167,-3.55529,0.851107,-1.46678,-0.00039559,-0.165682,-0.242586,-0.955877,0.000472031,-0.00557855,0.00390498,0,0,0
6661964262680,167,-3.5553,0.851081,-1.46679,-0.000269575,-0.165639,-0.242616,-0.955877,-0.00218851,-0.00679081,0.00499924,0,0,0
